<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FEROS,d,20090810,000000,18,18,18,18,3000
FEROS,d,20090812,000000,18,18,18,18,2000
FEROS,d,20090816,000000,19,19,19,19,1147
FEROS,d,20090817,000000,19,19,19,19,177
FEROS,d,20090823,000000,19,19,19,19,5000
FEROS,d,20090824,000000,19,19,19,19,12000
FEROS,d,20090825,000000,19,19,19,19,3000
FEROS,d,20090826,000000,19,19,19,19,65000
FEROS,d,20090831,000000,20,20,20,20,27851
FEROS,d,20090902,000000,20,20,20,20,100
FEROS,d,20090906,000000,20,20,20,20,4000
FEROS,d,20090908,000000,20,20,20,20,11000
FEROS,d,20090909,000000,20,20,20,20,100
FEROS,d,20090913,000000,20,20,20,20,30010
FEROS,d,20090914,000000,20,20,20,20,6010
FEROS,d,20090916,000000,20,20,20,20,10013
FEROS,d,20090919,000000,20,20,20,20,4000
FEROS,d,20090927,000000,20,20,20,20,355148
FEROS,d,20090928,000000,21,21,21,21,193553
FEROS,d,20090929,000000,21,21,21,21,18457
FEROS,d,20090930,000000,21,22,21,22,11500
FEROS,d,20091003,000000,22,22,22,22,1000
FEROS,d,20091004,000000,22,22,22,22,20000
FEROS,d,20091005,000000,22,22,22,22,20000
FEROS,d,20091006,000000,22,22,22,22,11765
FEROS,d,20091007,000000,22,22,22,22,82665
FEROS,d,20091010,000000,23,23,21,22,41222
FEROS,d,20091011,000000,22,22,22,22,855
FEROS,d,20091012,000000,22,22,22,22,6687
FEROS,d,20091017,000000,22,22,22,22,7920
FEROS,d,20091019,000000,22,22,22,22,5000
FEROS,d,20091020,000000,22,22,22,22,20000
FEROS,d,20091024,000000,22,23,22,23,30000
FEROS,d,20091025,000000,22,22,22,22,11500
FEROS,d,20091028,000000,22,22,22,22,10000
FEROS,d,20091101,000000,22,22,22,22,5000
FEROS,d,20091102,000000,21,21,21,21,21439
FEROS,d,20091104,000000,22,22,22,22,30000
FEROS,d,20091107,000000,22,23,22,23,69160
FEROS,d,20091114,000000,29,29,27,27,39677
FEROS,d,20091115,000000,27,27,27,27,5360
FEROS,d,20091213,000000,26,26,26,26,2000
FEROS,d,20100109,000000,26,27,26,27,155787
FEROS,d,20100110,000000,27,27,27,27,9123
FEROS,d,20100112,000000,26,26,26,26,58570
FEROS,d,20100116,000000,26,26,26,26,3417
FEROS,d,20100117,000000,26,26,26,26,599
FEROS,d,20100118,000000,26,26,26,26,20000
FEROS,d,20100119,000000,26,26,26,26,25592
FEROS,d,20100123,000000,27,27,27,27,14000
FEROS,d,20100125,000000,26,26,26,26,6000
FEROS,d,20100126,000000,27,27,27,27,122646
FEROS,d,20100208,000000,26,26,26,26,8307
FEROS,d,20100209,000000,27,27,27,27,5504
FEROS,d,20100210,000000,27,27,27,27,24018
FEROS,d,20100214,000000,28,28,28,28,10000
FEROS,d,20100216,000000,28,28,28,28,30631
FEROS,d,20100217,000000,28,28,28,28,19807
FEROS,d,20100221,000000,28,28,28,28,23000
FEROS,d,20100228,000000,28,29,28,29,15700
FEROS,d,20100301,000000,29,29,29,29,27964
FEROS,d,20100302,000000,29,29,29,29,8219
FEROS,d,20100303,000000,29,29,29,29,45781
FEROS,d,20100306,000000,29,29,29,29,254
FEROS,d,20100307,000000,29,29,29,29,2018
FEROS,d,20100308,000000,29,29,29,29,55000
FEROS,d,20100309,000000,29,29,29,29,16000
FEROS,d,20100310,000000,29,29,29,29,1000
FEROS,d,20100313,000000,29,29,29,29,41276
FEROS,d,20100314,000000,29,30,29,30,130019
FEROS,d,20100315,000000,31,31,31,31,2699
FEROS,d,20100317,000000,30,30,30,30,27801
FEROS,d,20100328,000000,30,31,30,31,20000
FEROS,d,20100330,000000,31,31,31,31,4628
FEROS,d,20100331,000000,31,31,31,31,17372
FEROS,d,20100403,000000,31,31,31,31,10000
FEROS,d,20100406,000000,31,31,31,31,14500
FEROS,d,20100407,000000,31,31,31,31,1000
FEROS,d,20100410,000000,31,31,31,31,1880
FEROS,d,20100413,000000,32,32,32,32,12000
FEROS,d,20100414,000000,32,32,32,32,16000
FEROS,d,20100417,000000,32,32,31,31,23773
FEROS,d,20100418,000000,31,31,30,30,19225
FEROS,d,20100419,000000,31,31,31,31,11045
FEROS,d,20100420,000000,30,30,30,30,4729
FEROS,d,20100424,000000,33,33,31,33,31821
FEROS,d,20100427,000000,31,31,31,31,5000
FEROS,d,20100428,000000,31,31,31,31,26462
FEROS,d,20100501,000000,31,31,31,31,3136
FEROS,d,20100502,000000,32,32,32,32,775
FEROS,d,20100503,000000,32,33,32,33,37045
FEROS,d,20100512,000000,31,31,31,31,1044
FEROS,d,20100519,000000,31,31,31,31,5138
FEROS,d,20100523,000000,31,31,31,31,178
FEROS,d,20100524,000000,31,31,31,31,400
FEROS,d,20100526,000000,31,31,31,31,3000
FEROS,d,20100602,000000,32,33,32,33,19278
FEROS,d,20100606,000000,32,32,32,32,16020
FEROS,d,20100607,000000,33,33,33,33,11070
FEROS,d,20100608,000000,33,34,33,34,6121
FEROS,d,20100609,000000,34,34,34,34,5000
FEROS,d,20100612,000000,34,34,34,34,7105
FEROS,d,20100613,000000,34,34,34,34,1
FEROS,d,20100614,000000,34,34,34,34,9999
FEROS,d,20100615,000000,34,34,34,34,10
FEROS,d,20100616,000000,34,34,34,34,5000
FEROS,d,20100620,000000,33,34,33,34,6766
FEROS,d,20100621,000000,34,34,34,34,100
FEROS,d,20100622,000000,34,34,34,34,2700
FEROS,d,20100704,000000,34,34,34,34,4025
FEROS,d,20100705,000000,34,34,34,34,10000
FEROS,d,20100707,000000,35,35,35,35,14000
FEROS,d,20100711,000000,35,35,35,35,1000
FEROS,d,20100721,000000,35,35,34,34,5000
FEROS,d,20100724,000000,35,35,35,35,4000
FEROS,d,20100726,000000,35,35,35,35,5000
FEROS,d,20100807,000000,35,35,35,35,5137
FEROS,d,20100810,000000,35,35,35,35,856
FEROS,d,20100815,000000,35,35,35,35,10
FEROS,d,20100825,000000,35,35,35,35,856
FEROS,d,20100907,000000,35,35,35,35,1300
FEROS,d,20100908,000000,35,35,35,35,118
FEROS,d,20100913,000000,35,35,35,35,500
FEROS,d,20100914,000000,35,35,35,35,706
FEROS,d,20100915,000000,35,35,35,35,50000
FEROS,d,20100918,000000,36,36,36,36,500
FEROS,d,20100919,000000,36,36,36,36,108304
FEROS,d,20100920,000000,38,38,38,38,50
FEROS,d,20100921,000000,38,38,38,38,28
FEROS,d,20100922,000000,38,38,38,38,12659
FEROS,d,20100927,000000,38,38,38,38,5000
FEROS,d,20101002,000000,38,38,38,38,52763
FEROS,d,20101003,000000,39,39,39,39,83526
FEROS,d,20101006,000000,40,40,40,40,221
FEROS,d,20101011,000000,40,40,40,40,4485
FEROS,d,20101012,000000,41,41,40,41,47018
FEROS,d,20101013,000000,42,42,41,41,30100
FEROS,d,20101017,000000,41,41,40,40,8437
FEROS,d,20101019,000000,42,42,42,42,965
FEROS,d,20101020,000000,41,41,41,41,3015
FEROS,d,20101025,000000,41,41,41,41,380
FEROS,d,20101027,000000,40,40,39,39,8605
FEROS,d,20101030,000000,40,40,40,40,550
FEROS,d,20101031,000000,41,41,41,41,24024
FEROS,d,20101101,000000,41,41,41,41,976
FEROS,d,20101103,000000,41,42,41,41,13197
FEROS,d,20101106,000000,41,41,41,41,2900
FEROS,d,20101107,000000,42,42,42,42,2894
FEROS,d,20101108,000000,41,42,41,42,8686
FEROS,d,20101127,000000,43,43,43,43,2590
FEROS,d,20101204,000000,43,43,43,43,1000
FEROS,d,20101205,000000,43,43,43,43,242312
FEROS,d,20101206,000000,44,44,44,44,30000
FEROS,d,20101207,000000,45,45,45,45,1110
FEROS,d,20101208,000000,45,45,45,45,1000
FEROS,d,20101211,000000,45,45,45,45,31000
FEROS,d,20101212,000000,46,46,46,46,326786
FEROS,d,20101213,000000,48,48,47,48,63095
FEROS,d,20101214,000000,47,47,47,47,28225
FEROS,d,20101218,000000,45,48,45,48,25875
FEROS,d,20101220,000000,47,47,47,47,1850
FEROS,d,20101221,000000,47,47,46,46,5050
FEROS,d,20101222,000000,47,47,47,47,64072
FEROS,d,20101226,000000,47,48,47,48,2544
FEROS,d,20101227,000000,47,47,47,47,1990
FEROS,d,20101228,000000,46,48,46,48,44229
FEROS,d,20101229,000000,48,48,47,47,8856
FEROS,d,20110101,000000,47,47,46,46,11279
FEROS,d,20110102,000000,46,46,45,45,11348
FEROS,d,20110103,000000,45,46,45,46,87204
FEROS,d,20110105,000000,47,47,47,47,2758
FEROS,d,20110109,000000,46,46,46,46,39370
FEROS,d,20110110,000000,45,46,45,46,2229
FEROS,d,20110111,000000,46,46,46,46,22000
FEROS,d,20110112,000000,45,45,44,44,2541
FEROS,d,20110115,000000,45,45,45,45,541
FEROS,d,20110116,000000,45,48,45,48,53840
FEROS,d,20110117,000000,48,48,48,48,348
FEROS,d,20110118,000000,48,48,48,48,110
FEROS,d,20110119,000000,48,48,48,48,2001
FEROS,d,20110129,000000,48,48,48,48,100
FEROS,d,20110130,000000,50,52,50,52,10100
FEROS,d,20110131,000000,54,56,54,56,1608
FEROS,d,20110201,000000,57,57,57,57,41996
FEROS,d,20110205,000000,59,59,57,57,36658
FEROS,d,20110206,000000,59,59,58,58,512388
FEROS,d,20110207,000000,57,57,57,57,3910
FEROS,d,20110212,000000,56,59,56,59,8375
FEROS,d,20110213,000000,56,57,56,56,23504
FEROS,d,20110214,000000,56,56,56,56,12245
FEROS,d,20110216,000000,57,57,56,56,41404
FEROS,d,20110219,000000,59,59,59,59,29213
FEROS,d,20110220,000000,60,60,60,60,5446
FEROS,d,20110222,000000,60,60,60,60,2500
FEROS,d,20110223,000000,60,60,60,60,1000
FEROS,d,20110226,000000,60,60,60,60,1000
FEROS,d,20110227,000000,60,60,60,60,5800
FEROS,d,20110301,000000,61,61,61,61,1070
FEROS,d,20110302,000000,61,61,61,61,14592
FEROS,d,20110305,000000,61,61,61,61,1000
FEROS,d,20110307,000000,61,61,61,61,2912
FEROS,d,20110312,000000,61,61,61,61,1000
FEROS,d,20110313,000000,61,61,61,61,44000
FEROS,d,20110315,000000,63,63,63,63,800
FEROS,d,20110316,000000,63,63,63,63,1000
FEROS,d,20110405,000000,63,63,63,63,1652
FEROS,d,20110423,000000,71,73,71,71,283619
FEROS,d,20110424,000000,75,75,75,75,260832
FEROS,d,20110425,000000,78,78,78,78,3001
FEROS,d,20110426,000000,78,78,78,78,1
FEROS,d,20110430,000000,78,78,78,78,94464
FEROS,d,20110501,000000,79,79,74,76,120923
FEROS,d,20110502,000000,80,80,78,80,44279
FEROS,d,20110503,000000,81,81,81,81,20500
FEROS,d,20110504,000000,81,81,81,81,6300
FEROS,d,20110508,000000,81,81,81,81,16411
FEROS,d,20110510,000000,82,82,82,82,8011
FEROS,d,20110511,000000,82,82,82,82,2832
FEROS,d,20110514,000000,82,82,82,82,3000
FEROS,d,20110515,000000,82,82,82,82,16000
FEROS,d,20110516,000000,82,82,82,82,28982
FEROS,d,20110518,000000,83,83,83,83,992
FEROS,d,20110521,000000,83,83,83,83,600
FEROS,d,20110523,000000,83,83,83,83,16222
FEROS,d,20110524,000000,83,83,83,83,10650
FEROS,d,20110525,000000,83,83,83,83,13560
FEROS,d,20110528,000000,84,84,84,84,9677
FEROS,d,20110529,000000,84,84,84,84,109526
FEROS,d,20110608,000000,86,86,86,86,250
FEROS,d,20110611,000000,86,86,86,86,1
FEROS,d,20110612,000000,86,86,86,86,2142
FEROS,d,20110615,000000,86,86,86,86,1100
FEROS,d,20110618,000000,86,86,86,86,2400
FEROS,d,20110619,000000,86,86,86,86,30000
FEROS,d,20110620,000000,87,87,87,87,16700
FEROS,d,20110622,000000,87,87,87,87,5000
FEROS,d,20110625,000000,87,87,87,87,196532
FEROS,d,20110626,000000,91,91,86,88,231557
FEROS,d,20110627,000000,90,90,86,86,5985
FEROS,d,20110628,000000,86,86,86,86,79562
FEROS,d,20110629,000000,84,85,84,84,32599
FEROS,d,20110702,000000,83,87,83,84,54723
FEROS,d,20110703,000000,84,84,83,83,19318
FEROS,d,20110705,000000,83,83,83,83,1000
FEROS,d,20110713,000000,83,83,83,83,20150
FEROS,d,20110720,000000,82,82,82,82,5000
FEROS,d,20110723,000000,82,82,82,82,1100
FEROS,d,20110724,000000,82,82,82,82,5010
FEROS,d,20110725,000000,82,82,82,82,5100
FEROS,d,20110726,000000,82,82,82,82,100
FEROS,d,20110727,000000,78,80,77,79,194446
FEROS,d,20110730,000000,76,76,74,74,133828
FEROS,d,20110731,000000,75,75,72,74,18699
FEROS,d,20110801,000000,75,75,72,73,43315
FEROS,d,20110802,000000,71,72,71,71,52438
FEROS,d,20110803,000000,71,76,70,76,47471
FEROS,d,20110806,000000,71,75,71,73,17357
FEROS,d,20110807,000000,72,72,71,71,39523
FEROS,d,20110808,000000,72,72,70,70,22451
FEROS,d,20110809,000000,70,70,70,70,2500
FEROS,d,20110810,000000,70,72,70,72,3045
FEROS,d,20110813,000000,70,70,69,70,10630
FEROS,d,20110814,000000,69,72,69,71,38698
FEROS,d,20110815,000000,70,73,70,70,23216
FEROS,d,20110816,000000,73,73,72,73,16517
FEROS,d,20110820,000000,69,70,69,69,5052
FEROS,d,20110821,000000,69,69,69,69,35382
FEROS,d,20110823,000000,70,72,70,71,1935977
FEROS,d,20110827,000000,72,73,70,73,1964294
FEROS,d,20110828,000000,73,73,73,73,5500
FEROS,d,20110829,000000,73,73,73,73,15739
FEROS,d,20110830,000000,74,74,74,74,41231
FEROS,d,20110903,000000,74,74,74,74,100
FEROS,d,20110904,000000,74,74,74,74,308
FEROS,d,20110905,000000,77,80,77,79,218466
FEROS,d,20110906,000000,80,82,80,82,121678
FEROS,d,20110907,000000,78,80,77,77,53916
FEROS,d,20110910,000000,82,82,80,82,37985
FEROS,d,20110911,000000,77,80,77,78,23000
FEROS,d,20110912,000000,80,80,77,77,32600
FEROS,d,20110913,000000,78,78,76,76,50596
FEROS,d,20110917,000000,76,76,76,76,20231
FEROS,d,20110918,000000,78,78,78,78,3000
FEROS,d,20110919,000000,76,76,75,75,42069
FEROS,d,20110920,000000,75,75,74,74,23691
FEROS,d,20110921,000000,74,75,74,74,34057
FEROS,d,20110925,000000,74,74,73,73,65705
FEROS,d,20110926,000000,72,72,72,72,7700
FEROS,d,20110928,000000,73,73,72,72,9411
FEROS,d,20111001,000000,72,72,72,72,15999
FEROS,d,20111002,000000,72,72,72,72,15100
FEROS,d,20111003,000000,72,72,72,72,10000
FEROS,d,20111004,000000,71,71,71,71,6547
FEROS,d,20111005,000000,71,71,71,71,2180
FEROS,d,20111008,000000,71,71,71,71,27076
FEROS,d,20111009,000000,72,72,71,72,2860
FEROS,d,20111010,000000,73,73,73,73,4093
FEROS,d,20111011,000000,73,73,73,73,4392
FEROS,d,20111012,000000,73,73,71,71,27397
FEROS,d,20111015,000000,71,71,71,71,22923
FEROS,d,20111016,000000,73,73,71,71,24222
FEROS,d,20111017,000000,73,73,72,73,50753
FEROS,d,20111018,000000,73,74,73,73,46482
FEROS,d,20111019,000000,72,73,72,73,2700
FEROS,d,20111022,000000,73,73,73,73,8010
FEROS,d,20111023,000000,73,73,73,73,4700
FEROS,d,20111024,000000,73,74,73,74,2900
FEROS,d,20111025,000000,73,74,73,73,1480
FEROS,d,20111026,000000,73,73,73,73,670
FEROS,d,20111030,000000,75,75,75,75,300
FEROS,d,20111031,000000,73,74,73,73,14196
FEROS,d,20111101,000000,74,75,73,73,123948
FEROS,d,20111105,000000,73,73,73,73,119
FEROS,d,20111106,000000,73,74,71,72,28747
FEROS,d,20111108,000000,71,71,71,71,6796
FEROS,d,20111109,000000,71,73,71,73,110866
FEROS,d,20111114,000000,70,70,69,69,5000
FEROS,d,20111116,000000,73,73,73,73,1300
FEROS,d,20111120,000000,70,72,70,72,4240
FEROS,d,20111121,000000,70,70,69,69,110140
FEROS,d,20111122,000000,68,68,68,68,19150
FEROS,d,20111123,000000,67,67,67,67,49010
FEROS,d,20111126,000000,67,67,67,67,13466
FEROS,d,20111127,000000,68,68,66,66,25764
FEROS,d,20111128,000000,66,66,66,66,739
FEROS,d,20111129,000000,66,68,66,67,28016
FEROS,d,20111203,000000,68,68,68,68,4000
FEROS,d,20111204,000000,69,69,69,69,46400
FEROS,d,20111207,000000,70,71,70,70,10730
FEROS,d,20111210,000000,68,69,68,69,3110
FEROS,d,20111212,000000,71,71,70,71,20590
FEROS,d,20111214,000000,69,69,69,69,32012
FEROS,d,20111217,000000,70,71,69,71,2682
FEROS,d,20111218,000000,70,70,69,69,11000
FEROS,d,20111219,000000,71,71,69,69,11000
FEROS,d,20111220,000000,70,70,70,70,1000
FEROS,d,20111221,000000,67,69,67,68,414128
FEROS,d,20111224,000000,67,67,66,67,4617
FEROS,d,20111225,000000,69,69,69,69,857736
FEROS,d,20111226,000000,69,69,67,67,61655
FEROS,d,20111227,000000,69,69,69,69,350
FEROS,d,20111228,000000,67,67,67,67,1500
FEROS,d,20111231,000000,67,69,67,69,174080
FEROS,d,20120101,000000,71,71,71,71,9384
FEROS,d,20120103,000000,69,72,69,72,67588
FEROS,d,20120104,000000,73,73,71,71,7100
FEROS,d,20120107,000000,69,73,69,73,19000
FEROS,d,20120109,000000,71,73,71,73,58638
FEROS,d,20120110,000000,73,74,73,74,55779
FEROS,d,20120111,000000,74,74,70,70,23202
FEROS,d,20120115,000000,70,75,70,75,71675
FEROS,d,20120116,000000,75,75,75,75,200
FEROS,d,20120117,000000,73,75,73,75,5116
FEROS,d,20120118,000000,75,75,75,75,3269
FEROS,d,20120204,000000,76,76,75,75,13000
FEROS,d,20120205,000000,71,71,71,71,14199
FEROS,d,20120206,000000,72,73,71,71,23351
FEROS,d,20120207,000000,72,72,72,72,100
FEROS,d,20120208,000000,72,73,72,73,20000
FEROS,d,20120213,000000,70,70,70,70,12275
FEROS,d,20120214,000000,70,70,70,70,66959
FEROS,d,20120215,000000,69,69,69,69,5000
FEROS,d,20120218,000000,69,69,69,69,10339
FEROS,d,20120219,000000,69,69,69,69,4282
FEROS,d,20120220,000000,73,73,73,73,5000
FEROS,d,20120221,000000,69,69,69,69,2000
FEROS,d,20120222,000000,69,69,69,69,57118
FEROS,d,20120226,000000,68,68,68,68,12100
FEROS,d,20120227,000000,69,69,68,68,6499
FEROS,d,20120228,000000,69,70,69,70,31085
FEROS,d,20120229,000000,71,73,71,71,23743
FEROS,d,20120303,000000,73,73,71,71,17000
FEROS,d,20120304,000000,69,69,69,69,9262
FEROS,d,20120305,000000,69,69,69,69,1300
FEROS,d,20120307,000000,69,71,69,71,1998
FEROS,d,20120310,000000,70,70,70,70,5663
FEROS,d,20120311,000000,68,69,68,69,27605
FEROS,d,20120312,000000,68,69,67,69,31320
FEROS,d,20120313,000000,69,71,69,71,15685
FEROS,d,20120314,000000,70,70,68,68,7000
FEROS,d,20120317,000000,69,69,69,69,11436
FEROS,d,20120318,000000,68,68,67,67,74538
FEROS,d,20120325,000000,69,69,69,69,3000
FEROS,d,20120403,000000,66,67,66,66,18583
FEROS,d,20120407,000000,66,66,66,66,14439
FEROS,d,20120408,000000,66,66,66,66,43765
FEROS,d,20120409,000000,66,66,66,66,24680
FEROS,d,20120410,000000,67,67,67,67,2700
FEROS,d,20120414,000000,67,67,67,67,3900
FEROS,d,20120415,000000,67,69,67,69,13678
FEROS,d,20120416,000000,66,66,66,66,1000
FEROS,d,20120417,000000,66,66,66,66,2225
FEROS,d,20120418,000000,66,66,66,66,13694
FEROS,d,20120421,000000,66,66,66,66,24500
FEROS,d,20120422,000000,67,67,66,66,42660
FEROS,d,20120424,000000,67,67,66,66,47578
FEROS,d,20120429,000000,66,66,66,66,10006
FEROS,d,20120430,000000,66,68,66,66,144281
FEROS,d,20120501,000000,66,66,66,66,25002
FEROS,d,20120502,000000,67,67,66,66,7410
FEROS,d,20120505,000000,66,66,66,66,1000
FEROS,d,20120506,000000,66,67,66,67,16842
FEROS,d,20120507,000000,66,66,66,66,5000
FEROS,d,20120508,000000,66,67,66,67,20500
FEROS,d,20120509,000000,67,67,67,67,31000
FEROS,d,20120513,000000,67,67,67,67,17764
FEROS,d,20120514,000000,66,68,66,68,18043
FEROS,d,20120515,000000,69,69,69,69,1925
FEROS,d,20120516,000000,69,69,69,69,20638
FEROS,d,20120519,000000,70,70,70,70,41883
FEROS,d,20120520,000000,71,71,71,71,13097
FEROS,d,20120521,000000,71,71,71,71,250
FEROS,d,20120522,000000,71,71,71,71,4250
FEROS,d,20120523,000000,71,71,71,71,4350
FEROS,d,20120526,000000,71,71,71,71,6326
FEROS,d,20120527,000000,71,71,71,71,14037
FEROS,d,20120528,000000,71,71,71,71,2000
FEROS,d,20120529,000000,71,71,71,71,3775
FEROS,d,20120530,000000,71,71,71,71,1000
FEROS,d,20120602,000000,71,71,71,71,38212
FEROS,d,20120605,000000,72,72,72,72,50050
FEROS,d,20120611,000000,68,73,68,73,255883
FEROS,d,20120612,000000,73,73,73,73,40152
FEROS,d,20120613,000000,71,73,70,73,36175
FEROS,d,20120616,000000,73,73,71,73,110917
FEROS,d,20120617,000000,73,73,73,73,20486
FEROS,d,20120619,000000,73,73,70,73,32536
FEROS,d,20120620,000000,70,70,70,70,1947
FEROS,d,20120623,000000,70,70,70,70,36231
FEROS,d,20120624,000000,75,75,75,75,2807
FEROS,d,20120625,000000,75,75,73,73,16726
FEROS,d,20120626,000000,73,73,70,70,9782
FEROS,d,20120627,000000,75,75,75,75,1000
FEROS,d,20120630,000000,70,75,70,75,24212
FEROS,d,20120710,000000,75,75,75,75,2000
FEROS,d,20120711,000000,74,74,74,74,1000
FEROS,d,20120722,000000,74,74,74,74,2000
FEROS,d,20120724,000000,76,76,76,76,800
FEROS,d,20120728,000000,74,74,74,74,105000
FEROS,d,20120730,000000,72,72,72,72,4100
FEROS,d,20120801,000000,72,72,71,71,6128
FEROS,d,20120804,000000,74,75,74,74,22049
FEROS,d,20120805,000000,74,74,74,74,490
FEROS,d,20120806,000000,75,77,75,77,163199
FEROS,d,20120807,000000,79,79,79,79,1
FEROS,d,20120808,000000,79,79,79,79,1500
FEROS,d,20120812,000000,79,79,77,77,6986
FEROS,d,20120813,000000,77,79,77,79,3929
FEROS,d,20120815,000000,79,79,79,79,3000
FEROS,d,20120821,000000,77,77,77,77,2000
FEROS,d,20120902,000000,78,78,78,78,5650
FEROS,d,20120903,000000,79,79,79,79,90000
FEROS,d,20120905,000000,81,81,78,78,1000
FEROS,d,20120908,000000,81,81,81,81,50721
FEROS,d,20120909,000000,82,82,82,82,15228
FEROS,d,20120917,000000,82,82,82,82,170000
FEROS,d,20120918,000000,85,85,85,85,2764
FEROS,d,20120922,000000,86,86,86,86,3892
FEROS,d,20120925,000000,86,86,86,86,3892
FEROS,d,20120926,000000,86,86,86,86,3000
FEROS,d,20120929,000000,86,86,86,86,12000
FEROS,d,20120930,000000,86,86,86,86,13500
FEROS,d,20121002,000000,86,86,86,86,14540
FEROS,d,20121003,000000,87,87,87,87,18000
FEROS,d,20121006,000000,87,87,87,87,13984
FEROS,d,20121007,000000,87,87,87,87,5000
FEROS,d,20121008,000000,86,87,86,87,366131
FEROS,d,20121009,000000,86,86,86,86,5000
FEROS,d,20121014,000000,89,90,89,90,24031
FEROS,d,20121020,000000,90,90,90,90,28508
FEROS,d,20121021,000000,91,91,91,91,3579
FEROS,d,20121022,000000,91,91,91,91,333
FEROS,d,20121024,000000,91,91,91,91,2345
FEROS,d,20121028,000000,91,91,91,91,58000
FEROS,d,20121110,000000,92,92,92,92,700
FEROS,d,20121113,000000,92,92,92,92,1500
FEROS,d,20121114,000000,92,92,92,92,30300
FEROS,d,20121117,000000,93,93,93,93,513000
FEROS,d,20121118,000000,97,97,97,97,140000
FEROS,d,20121119,000000,100,100,92,96,410173
FEROS,d,20121120,000000,97,97,95,97,605380
FEROS,d,20121121,000000,98,98,98,98,6312
FEROS,d,20121126,000000,92,92,92,92,275
FEROS,d,20121127,000000,92,92,92,92,32293
FEROS,d,20121201,000000,95,95,95,95,102793
FEROS,d,20121202,000000,95,97,95,95,27950
FEROS,d,20121203,000000,95,95,95,95,300
FEROS,d,20121204,000000,97,98,97,97,98380
FEROS,d,20121205,000000,96,96,95,95,3300
FEROS,d,20121208,000000,97,97,97,97,10000
FEROS,d,20121209,000000,98,101,98,101,54157
FEROS,d,20121210,000000,99,99,97,97,96134
FEROS,d,20121211,000000,102,102,97,99,65832
FEROS,d,20121212,000000,101,103,101,103,15210
FEROS,d,20121215,000000,102,103,102,103,44020
FEROS,d,20121216,000000,103,104,103,104,18580
FEROS,d,20121217,000000,104,104,104,104,13820
FEROS,d,20121218,000000,105,105,105,105,39000
FEROS,d,20121219,000000,106,106,106,106,20
FEROS,d,20121222,000000,106,106,106,106,15000
FEROS,d,20121223,000000,106,106,106,106,2103
FEROS,d,20121226,000000,106,106,106,106,7800
FEROS,d,20121229,000000,106,106,106,106,31652
FEROS,d,20121230,000000,107,107,107,107,37850
FEROS,d,20121231,000000,108,108,108,108,5414
FEROS,d,20130101,000000,108,108,108,108,10000
FEROS,d,20130102,000000,109,109,109,109,10000
FEROS,d,20130109,000000,109,109,109,109,1018
FEROS,d,20130113,000000,109,109,109,109,8525
FEROS,d,20130114,000000,109,109,109,109,11000
FEROS,d,20130115,000000,109,109,109,109,21100
FEROS,d,20130122,000000,110,110,110,110,2100
FEROS,d,20130123,000000,110,110,110,110,24000
FEROS,d,20130126,000000,111,111,111,111,12047
FEROS,d,20130127,000000,111,111,111,111,20000
FEROS,d,20130130,000000,112,112,112,112,6821
FEROS,d,20130204,000000,112,112,112,112,30200
FEROS,d,20130205,000000,113,113,113,113,35000
FEROS,d,20130206,000000,114,114,114,114,35000
FEROS,d,20130211,000000,115,115,115,115,19150
FEROS,d,20130213,000000,115,115,115,115,40
FEROS,d,20130218,000000,115,115,115,115,20000
FEROS,d,20130219,000000,116,116,116,116,21995
FEROS,d,20130220,000000,116,116,116,116,30000
FEROS,d,20130223,000000,117,117,117,117,20000
FEROS,d,20130224,000000,118,118,118,118,21000
FEROS,d,20130225,000000,119,119,119,119,20000
FEROS,d,20130226,000000,119,119,119,119,24000
FEROS,d,20130302,000000,120,120,120,120,20078
FEROS,d,20130303,000000,120,120,120,120,20000
FEROS,d,20130304,000000,121,121,121,121,20000
FEROS,d,20130305,000000,122,122,122,122,20000
FEROS,d,20130306,000000,142,147,142,147,67375
FEROS,d,20130309,000000,144,147,144,144,103725
FEROS,d,20130310,000000,138,139,138,139,25376
FEROS,d,20130311,000000,144,144,138,141,194719
FEROS,d,20130312,000000,141,141,141,141,56200
FEROS,d,20130313,000000,143,143,143,143,30000
FEROS,d,20130316,000000,143,144,138,144,83125
FEROS,d,20130317,000000,147,147,147,147,3396
FEROS,d,20130325,000000,141,141,141,141,84
FEROS,d,20130326,000000,136,136,136,136,11761
FEROS,d,20130327,000000,141,146,141,146,22010
FEROS,d,20130330,000000,146,146,146,146,10040
FEROS,d,20130403,000000,136,136,136,136,5633
FEROS,d,20130406,000000,137,137,137,137,170
FEROS,d,20130407,000000,142,143,141,143,8501
FEROS,d,20130408,000000,142,142,137,137,10547
FEROS,d,20130409,000000,139,145,139,145,21745
FEROS,d,20130410,000000,144,145,139,139,37194
FEROS,d,20130413,000000,139,141,135,141,141040
FEROS,d,20130415,000000,141,141,136,136,14597
FEROS,d,20130416,000000,144,145,144,145,25000
FEROS,d,20130417,000000,136,136,135,135,22932
FEROS,d,20130420,000000,135,135,135,135,100000
FEROS,d,20130421,000000,131,135,131,132,125638
FEROS,d,20130422,000000,128,135,128,135,22745
FEROS,d,20130423,000000,133,133,133,133,5907
FEROS,d,20130424,000000,130,131,130,130,98863
